,customer_id,gross_revenue,recency_days,qt_products,frequency,qt_returns,cluster
2456,13046,629.31,30.0,35.0,0.00847457627118644,0.0,7
2459,12948,2064.95,16.0,116.0,0.028225806451612902,3.0,2
2462,14071,1424.0,3.0,322.0,0.03065134099616858,95.0,2
2463,17134,425.0,106.0,24.0,0.012658227848101266,0.0,4
2464,17795,350.39,179.0,46.0,0.023529411764705882,0.0,7
2466,16444,654.67,46.0,84.0,0.01834862385321101,1.0,1
2467,14232,2048.07,42.0,115.0,0.02252252252252252,4.0,3
2469,12407,1507.1200000000001,49.0,72.0,0.023255813953488372,0.0,3
2470,16728,1054.67,46.0,269.0,0.01834862385321101,0.0,5
2472,13985,7060.13,4.0,349.0,0.057692307692307696,8.0,6
2473,13592,247.95999999999998,35.0,16.0,0.017467248908296942,0.0,4
2474,15140,2354.25,52.0,80.0,0.0330188679245283,5.0,3
2475,12843,1702.26,65.0,103.0,0.04020100502512563,28.0,2
2476,14408,2606.53,10.0,107.0,0.027559055118110236,0.0,3
2480,15452,538.73,29.0,58.0,0.01276595744680851,0.0,7
2481,14223,991.13,92.0,60.0,0.01744186046511628,2.0,5
2484,16619,226.21,263.0,14.0,0.0,4.0,4
2487,15669,684.34,40.0,33.0,0.017937219730941704,3.0,7
2488,16384,584.5,89.0,33.0,0.011494252873563218,0.0,7
2490,14245,1693.45,219.0,108.0,0.045454545454545456,5.0,5
2492,15855,712.24,136.0,80.0,0.03937007874015748,0.0,1
2493,16036,758.92,87.0,55.0,0.011363636363636364,0.0,5
2499,17152,1689.5,194.0,14.0,0.043478260869565216,40.0,5
2506,13900,740.95,183.0,43.0,0.0379746835443038,0.0,1
2507,14875,1465.3200000000002,107.0,47.0,0.012903225806451613,3.0,5
2508,15132,977.9300000000001,18.0,52.0,0.020491803278688523,0.0,2
2509,17272,2148.63,42.0,114.0,0.01818181818181818,2.0,3
2514,16809,914.69,23.0,149.0,0.02092050209205021,1.0,2
2515,14711,2868.8,10.0,357.0,0.04365079365079365,12.0,2
2516,14377,617.05,191.0,11.0,0.028169014084507043,0.0,4
2517,16374,465.08,66.0,110.0,0.01020408163265306,0.0,4
2518,13196,1797.78,11.0,110.0,0.01593625498007968,0.0,2
2520,12613,3092.38,57.0,149.0,0.01951219512195122,48.0,3
2531,12399,1033.65,119.0,55.0,0.028169014084507043,0.0,2
2532,17733,692.19,38.0,35.0,0.008968609865470852,0.0,1
2534,15410,3450.84,84.0,122.0,0.04519774011299435,0.0,2
2536,15449,974.52,26.0,60.0,0.01276595744680851,2.0,5
2538,13821,385.64,144.0,59.0,0.017094017094017096,0.0,4
2539,17096,1022.13,15.0,48.0,0.016260162601626018,7.0,7
2540,12604,236.18,79.0,15.0,0.01098901098901099,0.0,4
2541,12818,1182.0800000000002,261.0,13.0,0.0,6.0,5
2543,14461,2102.67,148.0,179.0,0.02654867256637168,0.0,5
2545,16859,747.81,144.0,52.0,0.017094017094017096,171.0,5
2546,15245,2515.84,134.0,89.0,0.023622047244094488,0.0,3
2548,16308,2560.0,37.0,4.0,0.017857142857142856,0.0,6
2550,14607,15021.5,15.0,78.0,0.04878048780487805,3768.0,6
2551,13249,711.41,92.0,23.0,0.01775147928994083,0.0,5
2553,15644,813.0,166.0,238.0,0.042105263157894736,0.0,5
2556,14075,942.26,4.0,43.0,0.011673151750972763,0.0,5
2557,17250,384.52,3.0,57.0,0.007751937984496124,0.0,4
2558,17966,1098.43,37.0,68.0,0.022321428571428572,0.0,0
2559,14129,1123.8600000000001,1.0,52.0,0.019305019305019305,0.0,2
2560,15651,646.3,36.0,32.0,0.013392857142857142,0.0,1
2561,13035,921.88,73.0,27.0,0.0106951871657754,17.0,5
2564,16620,178.96,3.0,9.0,0.007782101167315175,0.0,4
2566,14267,1516.24,162.0,55.0,0.030612244897959183,69.0,5
2567,13736,731.9,5.0,191.0,0.00784313725490196,4.0,1
2569,14235,3144.86,75.0,79.0,0.02702702702702703,12.0,3
2571,17754,1772.26,0.0,92.0,0.019230769230769232,49.0,3
2572,12408,2618.55,32.0,101.0,0.021929824561403508,9.0,3
2576,15815,2100.6,63.0,49.0,0.025510204081632654,0.0,3
2579,13695,2504.13,31.0,90.0,0.06578947368421052,0.0,3
2580,17979,754.31,35.0,145.0,0.017857142857142856,2.0,1
2581,13139,5064.94,16.0,170.0,0.02880658436213992,7.0,0
2583,12545,832.39,75.0,48.0,0.010869565217391304,0.0,5
2584,14758,1484.06,144.0,71.0,0.034782608695652174,0.0,1
2586,13662,897.76,85.0,53.0,0.017241379310344827,5.0,5
2588,17946,149.57999999999998,233.0,20.0,0.07692307692307693,0.0,4
2589,13743,1341.6,2.0,41.0,0.027237354085603113,1.0,3
2590,18078,336.13,217.0,29.0,0.047619047619047616,0.0,4
2592,16780,425.19,100.0,60.0,0.012578616352201259,0.0,7
2593,18273,204.0,2.0,3.0,0.011764705882352941,0.0,4
2594,15045,735.66,151.0,12.0,0.018867924528301886,8.0,4
2595,17625,2047.0,18.0,315.0,0.016736401673640166,0.0,2
2598,16777,226.35,80.0,50.0,0.011299435028248588,0.0,4
2600,16245,1413.66,23.0,90.0,0.012875536480686695,6.0,5
2601,12669,1427.73,150.0,98.0,0.018867924528301886,0.0,2
2603,17765,371.88,158.0,57.0,0.030612244897959183,0.0,4
2606,15249,6688.46,31.0,350.0,0.057777777777777775,20.0,6
2607,13760,286.79,54.0,57.0,0.009900990099009901,0.0,4
2608,15624,588.13,116.0,34.0,0.02857142857142857,0.0,1
2609,17749,674.52,178.0,35.0,0.02564102564102564,0.0,7
2610,15068,553.36,46.0,104.0,0.009523809523809525,0.0,1
2611,14538,388.25,64.0,19.0,0.010416666666666666,0.0,4
2612,14851,511.35,23.0,28.0,0.008583690987124463,0.0,7
2613,14021,631.9,155.0,22.0,0.0297029702970297,0.0,4
2614,13037,881.07,138.0,48.0,0.025423728813559324,0.0,1
2617,18177,1341.42,31.0,74.0,0.026785714285714284,5.0,2
2619,14128,637.5,60.0,46.0,0.010256410256410256,0.0,5
2620,17874,683.46,185.0,46.0,0.08571428571428572,12.0,4
2621,17719,5396.04,37.0,274.0,0.06880733944954129,11.0,0
2622,17931,408.36,134.0,65.0,0.01652892561983471,0.0,7
2624,17398,653.38,114.0,38.0,0.02127659574468085,0.0,7
2625,15906,1567.69,19.0,150.0,0.029661016949152543,6.0,2
2626,16253,3683.86,66.0,123.0,0.010582010582010581,0.0,6
2635,12888,354.12,214.0,5.0,0.04878048780487805,8.0,4
2638,13588,2478.95,15.0,174.0,0.0375,32.0,0
2641,12456,2581.04,44.0,122.0,0.014285714285714285,17.0,3
2642,15521,3000.2,40.0,185.0,0.037383177570093455,161.0,3
2643,13720,799.9,116.0,43.0,0.028985507246376812,0.0,5
2644,15674,2111.89,73.0,113.0,0.022099447513812154,199.0,3
2646,17594,993.18,85.0,50.0,0.011834319526627219,0.0,5
2648,13988,4147.96,19.0,234.0,0.02553191489361702,19.0,6
2649,16657,933.62,9.0,208.0,0.0163265306122449,0.0,2
2654,13316,5977.7300000000005,37.0,87.0,0.018433179723502304,0.0,6
2655,16788,595.83,123.0,154.0,0.015267175572519083,0.0,7
2656,16584,936.08,80.0,28.0,0.011494252873563218,11.0,5
2657,15364,913.19,95.0,29.0,0.012578616352201259,0.0,1
2658,18108,271.0,254.0,17.0,0.0,2.0,4
2659,14272,437.96,73.0,33.0,0.011049723756906077,0.0,5
2660,15980,2398.86,88.0,43.0,0.018072289156626505,0.0,3
2662,16092,817.86,114.0,51.0,0.02142857142857143,26.0,5
2669,16398,1705.8,154.0,82.0,0.020202020202020204,13.0,5
2670,17088,1991.01,28.0,115.0,0.017777777777777778,0.0,5
2671,17438,388.45000000000005,253.0,17.0,0.0,3.0,4
2673,14790,745.06,16.0,46.0,0.016877637130801686,0.0,5
2675,16386,317.2,28.0,88.0,0.008888888888888889,0.0,4
2676,14818,657.8,73.0,48.0,0.016666666666666666,0.0,7
2677,13571,2092.32,12.0,341.0,0.04979253112033195,0.0,3
2678,12909,2178.67,39.0,91.0,0.02336448598130841,10.0,3
2679,12619,2945.56,16.0,82.0,0.03375527426160337,23.0,6
2680,16698,1998.0,226.0,5.0,0.07407407407407407,0.0,5
2681,16681,1770.34,72.0,44.0,0.03314917127071823,0.0,3
2685,13573,294.4,50.0,26.0,0.009852216748768473,0.0,7
2690,13918,1212.8400000000001,49.0,30.0,0.00980392156862745,0.0,2
2692,17781,188.02,159.0,12.0,0.02127659574468085,0.0,4
2695,16609,5493.46,15.0,276.0,0.029535864978902954,10.0,0
2697,16180,10254.18,100.0,162.0,0.05263157894736842,14.0,6
2700,13462,151.5,252.0,9.0,0.0,1.0,4
2701,18263,1213.1599999999999,25.0,61.0,0.013215859030837005,1.0,3
2702,16960,505.1,38.0,100.0,0.014018691588785047,0.0,7
2706,12949,4167.22,30.0,215.0,0.036036036036036036,18.0,0
2707,14852,2836.69,58.0,143.0,0.030927835051546393,0.0,3
2709,12569,3152.69,2.0,157.0,0.128,6.0,3
2710,13169,712.88,63.0,13.0,0.010582010582010581,0.0,7
2715,14195,1012.0,201.0,7.0,0.0392156862745098,58.0,5
2719,17758,3456.7000000000003,19.0,412.0,0.03463203463203463,0.0,0
2720,14023,584.07,7.0,31.0,0.00823045267489712,0.0,1
2722,17669,3406.7200000000003,42.0,68.0,0.033816425120772944,0.0,3
2724,17648,1797.5,60.0,91.0,0.021164021164021163,1.0,1
2726,16224,1295.3,57.0,96.0,0.020833333333333332,0.0,2
2727,15223,755.75,225.0,20.0,0.08333333333333333,115.0,4
2728,17886,899.61,31.0,109.0,0.013761467889908258,0.0,1
2729,13294,873.74,189.0,54.0,0.03333333333333333,0.0,1
2730,15289,939.78,29.0,58.0,0.013636363636363636,12.0,5
2733,15756,532.96,61.0,192.0,0.02127659574468085,0.0,7
2734,14747,328.2,249.0,18.0,0.0,2.0,4
2735,14719,1602.13,1.0,237.0,0.020161290322580645,1.0,2
2736,13015,3346.28,53.0,176.0,0.025510204081632654,0.0,3
2744,14546,2578.09,5.0,399.0,0.0205761316872428,30.0,3
2747,16906,579.77,81.0,93.0,0.023952095808383235,0.0,7
2748,14535,2864.19,60.0,330.0,0.015957446808510637,6.0,3
2749,16170,1885.05,50.0,125.0,0.030303030303030304,4.0,3
2752,15244,631.57,65.0,34.0,0.01092896174863388,0.0,1
2753,16696,657.9000000000001,135.0,10.0,0.035398230088495575,0.0,4
2754,15145,1194.73,4.0,67.0,0.01639344262295082,0.0,5
2756,13525,628.78,14.0,6.0,0.008547008547008548,0.0,1
2758,17409,771.85,184.0,13.0,0.03125,0.0,4
2760,17783,283.47,72.0,67.0,0.011428571428571429,0.0,1
2761,13863,305.78,247.0,20.0,0.0,5.0,4
2762,13515,891.12,72.0,59.0,0.022857142857142857,0.0,5
2765,17440,186.42000000000002,156.0,5.0,0.03296703296703297,14.0,7
2766,17045,339.44,113.0,22.0,0.022388059701492536,0.0,4
2769,15201,1236.54,87.0,69.0,0.03125,248.0,2
2771,16031,548.94,92.0,100.0,0.012903225806451613,0.0,1
2772,14403,1475.81,130.0,20.0,0.03418803418803419,6.0,5
2773,17042,1044.3799999999999,2.0,98.0,0.02040816326530612,0.0,2
2774,13771,2634.45,64.0,119.0,0.02185792349726776,1.0,3
2778,18272,3078.58,2.0,166.0,0.02459016393442623,6.0,0
2780,13731,610.59,219.0,38.0,0.07407407407407407,0.0,7
2782,14912,867.85,16.0,27.0,0.008695652173913044,0.0,5
2783,15530,1502.35,21.0,108.0,0.017777777777777778,0.0,5
2785,13950,745.06,11.0,35.0,0.01702127659574468,2.0,7
2786,13752,1186.28,124.0,76.0,0.04918032786885246,0.0,2
2787,13892,632.97,26.0,27.0,0.01818181818181818,0.0,5
2788,14446,1034.78,0.0,292.0,0.016260162601626018,0.0,5
2789,16209,2262.62,88.0,46.0,0.03164556962025317,0.0,2
2790,15754,458.57,51.0,28.0,0.015384615384615385,2.0,4
2792,15800,699.08,107.0,119.0,0.014388489208633094,0.0,7
2793,16469,650.43,23.0,182.0,0.017937219730941704,0.0,7
2794,13005,513.7,173.0,26.0,0.0273972602739726,5.0,4
2796,17928,184.46,45.0,22.0,0.009950248756218905,0.0,4
2797,16261,746.83,17.0,124.0,0.017467248908296942,0.0,7
2798,17883,671.77,3.0,145.0,0.01646090534979424,0.0,1
2800,14619,394.44,245.0,20.0,0.0,7.0,4
2801,13995,1393.69,15.0,86.0,0.021739130434782608,12.0,2
2803,14246,1474.06,110.0,75.0,0.022222222222222223,0.0,5
2804,18040,357.20000000000005,19.0,19.0,0.008849557522123894,0.0,4
2805,16837,3170.98,31.0,165.0,0.0514018691588785,1.0,3
2807,16325,594.24,46.0,18.0,0.01507537688442211,30.0,4
2810,15109,484.95,245.0,28.0,0.0,4.0,4
2812,12999,455.88,196.0,28.0,0.061224489795918366,0.0,7
2813,12717,830.98,151.0,53.0,0.02127659574468085,0.0,5
2814,13962,169.55,21.0,11.0,0.008928571428571428,0.0,4
2815,18036,405.62,32.0,96.0,0.014084507042253521,0.0,4
2816,14958,499.68,147.0,42.0,0.030612244897959183,0.0,4
2817,13562,1799.33,81.0,82.0,0.018292682926829267,0.0,5
2819,17054,1356.33,28.0,83.0,0.02304147465437788,2.0,2
2820,17268,763.64,107.0,6.0,0.028985507246376812,0.0,5
2826,13548,682.41,96.0,124.0,0.013605442176870748,0.0,1
2830,13232,1357.0,12.0,206.0,0.030303030303030304,0.0,2
2832,13632,2121.27,24.0,146.0,0.0228310502283105,1.0,2
2833,15665,2242.01,168.0,116.0,0.02666666666666667,0.0,3
2834,17550,267.16,197.0,42.0,0.06521739130434782,0.0,4
2835,15655,560.67,243.0,34.0,0.0,5.0,7
2836,14286,4628.75,23.0,280.0,0.0136986301369863,32.0,6
2837,16188,981.86,44.0,67.0,0.020202020202020204,0.0,5
2838,12656,3619.17,17.0,121.0,0.023148148148148147,15.0,3
2839,15214,1661.44,1.0,110.0,0.03319502074688797,0.0,2
2842,15737,1205.1200000000001,14.0,72.0,0.03508771929824561,15.0,2
2843,18080,1231.5,18.0,2.0,0.008928571428571428,0.0,5
2844,14311,310.26,242.0,20.0,0.0,21.0,4
2845,14339,309.52,242.0,14.0,0.0,17.0,4
2846,12982,390.54,242.0,28.0,0.0,10.0,7
2848,12701,725.71,79.0,51.0,0.012269938650306749,0.0,5
2849,12596,450.27,51.0,25.0,0.010471204188481676,0.0,1
2850,14273,559.97,51.0,29.0,0.020942408376963352,0.0,7
2851,13549,918.2,25.0,51.0,0.03225806451612903,1.0,1
2852,15414,774.9000000000001,9.0,39.0,0.012875536480686695,0.0,1
2855,13203,869.46,9.0,57.0,0.017167381974248927,0.0,5
2856,14628,671.96,91.0,24.0,0.013245033112582781,0.0,7
2857,14326,183.85,242.0,8.0,0.0,4.0,4
2859,13655,932.97,114.0,56.0,0.015748031496062992,0.0,5
2860,12910,3075.04,23.0,75.0,0.03669724770642202,0.0,3
2861,13577,1687.6000000000001,25.0,83.0,0.018518518518518517,20.0,5
2862,15251,10484.99,9.0,111.0,0.04741379310344827,87.0,6
2863,14111,692.85,14.0,10.0,0.01762114537444934,1.0,1
2864,17160,3518.03,31.0,229.0,0.02857142857142857,0.0,6
2865,16172,1140.21,95.0,69.0,0.03424657534246575,0.0,2
2867,12463,1200.78,53.0,79.0,0.02127659574468085,17.0,5
2868,14844,3189.81,63.0,130.0,0.02247191011235955,0.0,3
2870,15212,101.8,241.0,5.0,0.0,3.0,4
2871,16729,7236.6,38.0,659.0,0.10344827586206896,12.0,6
2873,14998,429.87,170.0,75.0,0.028169014084507043,0.0,7
2876,14931,964.6800000000001,4.0,40.0,0.01694915254237288,0.0,1
2877,18236,882.24,29.0,49.0,0.02843601895734597,0.0,1
2879,15230,429.6,239.0,23.0,2.0,0.0,1
2880,15134,1387.99,14.0,73.0,0.035398230088495575,0.0,2
2881,16309,706.57,106.0,42.0,0.014925373134328358,2.0,1
2882,13544,291.41,39.0,87.0,0.009950248756218905,0.0,4
2883,14262,2618.23,8.0,143.0,0.034482758620689655,0.0,3
2884,13134,1793.58,85.0,98.0,0.025806451612903226,15.0,2
2885,17589,2402.92,60.0,252.0,0.022222222222222223,0.0,3
2887,13122,922.39,94.0,55.0,0.0136986301369863,0.0,5
2888,16966,2154.97,8.0,28.0,0.03017241379310345,2.0,3
2889,17746,110.25,240.0,6.0,0.0,3.0,4
2890,16175,1037.59,94.0,58.0,0.0273972602739726,0.0,5
2891,14834,1720.3,17.0,67.0,0.026905829596412557,3.0,2
2892,16348,1467.11,32.0,234.0,0.03365384615384615,0.0,2
2893,15147,623.5,240.0,28.0,0.0,3.0,1
2894,16131,3506.54,51.0,78.0,0.031914893617021274,0.0,3
2895,15813,1303.9099999999999,207.0,40.0,0.0625,0.0,5
2896,17058,1179.89,81.0,62.0,0.0189873417721519,0.0,5
2897,17704,885.19,168.0,31.0,0.028169014084507043,0.0,1
2900,16933,563.23,1.0,44.0,0.008403361344537815,7.0,7
2901,13772,1132.13,33.0,177.0,0.014563106796116505,0.0,5
2905,16249,1800.07,52.0,69.0,0.026737967914438502,0.0,2
2906,14198,701.4,18.0,39.0,0.01809954751131222,10.0,7
2907,13989,1266.08,65.0,41.0,0.011494252873563218,0.0,3
2908,17930,1740.48,35.0,39.0,0.024509803921568627,0.0,3
2910,14482,2068.15,18.0,144.0,0.027149321266968326,0.0,3
2911,14163,2445.91,87.0,52.0,0.02631578947368421,0.0,5
2912,14105,1266.23,239.0,74.0,0.0,2.0,5
2915,13811,519.75,183.0,10.0,0.03571428571428571,0.0,4
2916,12457,2043.23,66.0,59.0,0.03468208092485549,149.0,2
2917,15135,139.05,239.0,9.0,0.0,2.0,4
2918,16806,775.54,103.0,102.0,0.029411764705882353,0.0,1
2919,13952,3251.07,217.0,136.0,0.09523809523809523,6.0,3
2935,13516,1389.41,21.0,44.0,0.013824884792626729,0.0,5
2937,14323,605.0600000000001,114.0,36.0,0.016129032258064516,10.0,1
2938,18079,3651.97,45.0,127.0,0.02072538860103627,0.0,6
2941,14700,2235.3,32.0,115.0,0.014563106796116505,0.0,3
2942,15027,1066.1499999999999,30.0,35.0,0.019230769230769232,2.0,5
2945,17029,716.0,110.0,2.0,0.015873015873015872,0.0,1
2946,13220,819.2900000000001,78.0,21.0,0.02531645569620253,0.0,4
2947,15985,1142.42,123.0,37.0,0.017699115044247787,250.0,2
2949,15172,1624.05,8.0,110.0,0.021929824561403508,0.0,3
2950,13692,1488.32,24.0,53.0,0.014150943396226415,1.0,2
2951,15745,1094.59,19.0,62.0,0.018433179723502304,9.0,1
2955,16639,1257.51,31.0,50.0,0.014705882352941176,7.0,5
2957,15491,3100.09,95.0,154.0,0.04285714285714286,22.0,3
2959,15265,1506.1200000000001,151.0,82.0,0.023809523809523808,0.0,5
2960,16226,255.12,203.0,8.0,0.09375,0.0,4
2963,16399,406.77,19.0,72.0,0.009259259259259259,0.0,7
2966,14623,884.57,32.0,133.0,0.024630541871921183,2.0,1
2968,15625,1534.26,103.0,64.0,0.030303030303030304,22.0,2
2970,18064,814.0,133.0,7.0,0.0196078431372549,0.0,1
2973,15508,1000.27,189.0,92.0,0.13043478260869565,0.0,1
2974,16628,2188.05,29.0,117.0,0.024390243902439025,3.0,2
2975,13647,1678.1200000000001,9.0,79.0,0.017777777777777778,1.0,5
2976,15594,1771.78,15.0,103.0,0.0228310502283105,1.0,2
2977,13479,300.95,200.0,15.0,0.058823529411764705,1.0,4
2980,13735,2885.2400000000002,24.0,196.0,0.01904761904761905,47.0,2
2981,13376,1019.76,99.0,53.0,0.022222222222222223,0.0,1
2983,13719,1041.68,15.0,60.0,0.0228310502283105,0.0,2
2984,16633,2883.1,17.0,152.0,0.027649769585253458,1.0,2
2989,14152,621.29,75.0,49.0,0.012578616352201259,12.0,5
2993,15436,1122.53,12.0,329.0,0.013513513513513514,0.0,5
2995,17734,700.63,53.0,43.0,0.016666666666666666,0.0,1
2996,14905,616.15,157.0,17.0,0.02631578947368421,13.0,7
2999,16103,1429.64,7.0,48.0,0.02654867256637168,0.0,2
3000,14626,2791.27,23.0,122.0,0.01904761904761905,16.0,3
3001,14868,2953.59,3.0,144.0,0.034782608695652174,6.0,3
3002,18246,596.1,23.0,4.0,0.009523809523809525,0.0,4
3005,17115,837.5,8.0,39.0,0.013333333333333334,4.0,1
3007,16611,129.49,186.0,10.0,0.0,1.0,4
3008,15912,264.62,178.0,19.0,0.03636363636363636,0.0,4
3010,12670,2744.05,10.0,87.0,0.02252252252252252,6.0,3
3011,17588,1240.2,100.0,23.0,0.022727272727272728,0.0,5
3012,14759,1625.97,4.0,102.0,0.013157894736842105,0.0,5
3013,16185,529.41,16.0,31.0,0.009259259259259259,0.0,7
3015,13505,3633.63,72.0,211.0,0.025,25.0,0
3016,13389,797.96,11.0,51.0,0.013574660633484163,0.0,1
3018,17631,528.33,1.0,39.0,0.012987012987012988,0.0,7
3019,17061,5232.2300000000005,73.0,99.0,0.06918238993710692,42.0,3
3021,17630,503.59999999999997,169.0,26.0,0.031746031746031744,0.0,4
3024,13223,163.20000000000002,200.0,5.0,0.0625,0.0,4
3025,16146,734.13,157.0,29.0,0.04,0.0,1
3026,17109,885.04,29.0,117.0,0.029556650246305417,16.0,2
3031,16750,623.93,44.0,95.0,0.026595744680851064,0.0,4
3035,14512,275.28,187.0,23.0,0.044444444444444446,0.0,4
3046,16942,1920.59,12.0,281.0,0.04186046511627907,4.0,2
3047,14640,2125.08,24.0,106.0,0.029556650246305417,57.0,2
3049,15237,1412.32,1.0,99.0,0.017699115044247787,0.0,2
3051,17854,311.26,185.0,15.0,0.047619047619047616,0.0,4
3056,18220,305.28000000000003,226.0,2.0,0.0,6.0,7
3057,17436,216.29999999999998,1.0,9.0,0.008888888888888889,0.0,4
3059,12840,2726.77,143.0,113.0,0.04819277108433735,6.0,3
3062,13637,809.25,52.0,100.0,0.017241379310344827,0.0,1
3065,17991,93.35,225.0,5.0,2.0,0.0,4
3066,16418,675.27,44.0,102.0,0.016483516483516484,0.0,7
3069,16099,731.9,50.0,39.0,0.017142857142857144,0.0,1
3070,15768,621.8299999999999,115.0,27.0,0.02727272727272727,0.0,7
3071,16637,1154.47,32.0,69.0,0.02072538860103627,36.0,5
3072,14240,890.34,30.0,42.0,0.010256410256410256,0.0,1
3075,14973,1314.45,107.0,32.0,0.025423728813559324,0.0,1
3077,15952,806.57,33.0,91.0,0.020833333333333332,0.0,1
3078,16227,314.22,225.0,6.0,0.0,2.0,4
3085,16370,1320.56,82.0,228.0,0.027972027972027972,0.0,5
3087,15376,1233.3600000000001,40.0,117.0,0.016483516483516484,0.0,5
3088,14655,1932.23,8.0,49.0,0.018691588785046728,1.0,2
3089,17615,329.6,130.0,14.0,0.03260869565217391,0.0,4
3095,14149,446.62,220.0,28.0,0.0,89.0,4
3097,14191,4684.76,1.0,259.0,0.0593607305936073,5.0,6
3098,13282,1132.14,18.0,37.0,0.01485148514851485,18.0,7
3099,15582,682.9100000000001,24.0,44.0,0.015306122448979591,0.0,1
3100,16230,542.03,189.0,35.0,0.06451612903225806,0.0,1
3104,18146,160.35000000000002,140.0,10.0,0.025,0.0,4
3105,15976,430.94,165.0,98.0,0.03636363636363636,0.0,7
3107,12886,1378.4,67.0,82.0,0.013157894736842105,9.0,5
3108,17974,740.79,24.0,179.0,0.015384615384615385,0.0,5
3109,13524,680.1800000000001,40.0,27.0,0.027932960893854747,0.0,7
3110,17955,557.3,198.0,19.0,0.19047619047619047,0.0,7
3111,15128,1471.0,60.0,102.0,0.025157232704402517,16.0,3
3114,14173,450.84,10.0,29.0,0.019138755980861243,0.0,4
3117,16258,5203.51,45.0,135.0,0.028735632183908046,0.0,6
3118,14948,1101.97,23.0,63.0,0.030612244897959183,12.0,2
3120,17384,336.4,19.0,15.0,0.01,0.0,4
3122,13762,306.72,218.0,7.0,0.0,272.0,7
3123,12593,382.09999999999997,108.0,20.0,0.02727272727272727,0.0,4
3125,17429,524.9200000000001,128.0,39.0,0.03333333333333333,8.0,5
3127,14515,2102.09,17.0,101.0,0.029850746268656716,0.0,2
3129,17527,939.37,53.0,47.0,0.024242424242424242,25.0,1
3131,13888,605.63,119.0,40.0,0.020202020202020204,0.0,7
3137,17522,1066.15,1.0,72.0,0.02304147465437788,0.0,2
3140,13867,1015.29,31.0,61.0,0.016042780748663103,0.0,5
3142,17624,843.48,14.0,50.0,0.00980392156862745,0.0,5
3144,17578,143.45999999999998,218.0,5.0,0.0,48.0,4
3146,13450,2043.7199999999998,26.0,71.0,0.03125,0.0,3
3147,17423,698.41,46.0,26.0,0.011695906432748537,38.0,1
3148,18241,2073.09,9.0,104.0,0.08173076923076923,4.0,2
3152,15757,714.42,65.0,45.0,0.013157894736842105,0.0,1
3154,13365,2225.37,33.0,128.0,0.010869565217391304,9.0,2
3156,14145,3742.2,46.0,11.0,0.023391812865497075,120.0,5
3157,18235,1796.48,71.0,104.0,0.02054794520547945,0.0,3
3158,13741,668.4300000000001,71.0,34.0,0.02054794520547945,1.0,4
3159,12394,1080.48,63.0,25.0,0.012987012987012988,0.0,5
3160,16832,199.15,184.0,12.0,0.09090909090909091,0.0,4
3161,15258,623.16,168.0,34.0,0.04081632653061224,0.0,4
3164,18170,980.31,33.0,38.0,0.016304347826086956,0.0,1
3169,14005,2874.72,9.0,84.0,0.024271844660194174,0.0,0
3170,15561,800.59,11.0,27.0,0.0196078431372549,11.0,7
3171,16121,867.11,57.0,212.0,0.012658227848101266,0.0,5
3172,18142,1019.52,157.0,15.0,0.034482758620689655,3.0,3
3174,15117,1551.78,14.0,79.0,0.024875621890547265,1.0,3
3176,15704,2293.62,140.0,117.0,0.05333333333333334,0.0,2
3177,16007,1701.94,47.0,385.0,0.023809523809523808,0.0,3
3178,16232,990.88,43.0,37.0,0.023255813953488372,3.0,5
3179,17410,1214.72,16.0,64.0,0.02512562814070352,0.0,2
3180,13835,834.57,25.0,55.0,0.021052631578947368,0.0,1
3181,13427,582.6,19.0,29.0,0.015306122448979591,0.0,5
3183,12700,4525.99,7.0,264.0,0.019230769230769232,0.0,6
3184,13003,149.05,105.0,6.0,0.027522935779816515,0.0,4
3186,13492,1269.84,136.0,50.0,0.038461538461538464,0.0,1
3188,16440,3640.67,7.0,282.0,0.024154589371980676,0.0,0
3192,17723,3276.4000000000005,127.0,10.0,0.06896551724137931,0.0,2
3202,13055,1214.41,78.0,76.0,0.022222222222222223,3.0,5
3207,13320,1548.7,78.0,106.0,0.02962962962962963,30.0,2
3208,16357,658.88,33.0,34.0,0.016666666666666666,0.0,7
3209,18242,2232.4900000000002,72.0,78.0,0.028368794326241134,0.0,2
3210,15865,895.13,40.0,40.0,0.017341040462427744,0.0,1
3212,14397,2612.96,2.0,87.0,0.09004739336492891,38.0,3
3213,13242,270.40000000000003,112.0,13.0,0.0297029702970297,0.0,4
3214,12684,2073.63,7.0,98.0,0.02912621359223301,0.0,3
3215,14288,426.6,213.0,16.0,0.0,1.0,4
3217,12592,401.6,92.0,16.0,0.01652892561983471,0.0,7
3218,14591,1447.14,15.0,197.0,0.020202020202020204,0.0,3
3241,12749,4090.88,3.0,199.0,0.023809523809523808,49.0,3
3244,14691,2114.33,30.0,71.0,0.027472527472527472,0.0,2
3245,16229,1010.6,87.0,47.0,0.016,0.0,7
3247,17489,376.64,58.0,29.0,0.012987012987012988,0.0,1
3248,13404,252.49,1.0,11.0,0.009478672985781991,0.0,4
3249,15729,85.0,212.0,5.0,0.0,4.0,4
3250,16644,833.78,177.0,62.0,0.05714285714285714,0.0,5
3251,14731,380.02,47.0,45.0,0.01818181818181818,0.0,7
3252,14277,4180.2,15.0,224.0,0.015228426395939087,360.0,3
3253,15187,4762.18,1.0,90.0,0.07109004739336493,18.0,3
